# Time-averaged data for fix rdf1850out
# TimeStep Number-of-rows
# Row c_rdf1850[1] c_rdf1850[2] c_rdf1850[3] c_rdf1850[4] c_rdf1850[5] c_rdf1850[6] c_rdf1850[7] c_rdf1850[8] c_rdf1850[9] c_rdf1850[10] c_rdf1850[11] c_rdf1850[12] c_rdf1850[13] c_rdf1850[14] c_rdf1850[15] c_rdf1850[16] c_rdf1850[17] c_rdf1850[18] c_rdf1850[19] c_rdf1850[20] c_rdf1850[21]
360000 200
30 0.885 0 0 0.00656617 1.44134e-05 0.0340236 7.20669e-06 0.0520795 5.04468e-05 0.0159241 9.36869e-05 0 0.000929663 0 0 0 0 4.47753 0.0104101 45.3986 0.146575
31 0.915 0 0 0.00306647 2.16201e-05 0.0319604 1.44134e-05 0.0974259 7.92736e-05 0 9.36869e-05 0 0.000929663 0 0 0 0 9.78672 0.0126183 97.0377 0.168493
32 0.945 0 0 0.0115074 5.04468e-05 0.029925 2.16201e-05 0.0228479 8.64803e-05 0.0139831 0.000100894 0.0607211 0.000936869 0 0 0 0 3.93352 0.0135647 17.0656 0.172603
33 0.975 0 0 0.0054001 6.48602e-05 0.0281113 2.88268e-05 0.0429128 0.000100894 0 0.000100894 0.0569557 0.000944076 0 0 0 0 1.22971 0.0138801 26.7168 0.179452
34 1.005 0 0 0.00762904 8.64803e-05 0.0794229 5.04468e-05 0.100878 0.000136927 0 0.000100894 0.214666 0.000972903 0 0 0 0 2.31727 0.014511 20.1262 0.184932
35 1.035 0 0 0.0119748 0.000122514 0.0498988 6.48602e-05 0.038088 0.00015134 0.0116145 0.0001081 0.05066 0.00098011 0 0 0 0 3.27389 0.0154574 23.7224 0.191781
36 1.065 0.00050247 1.44134e-05 0.0067945 0.000144134 0.141363 0.0001081 0.0179636 0.000158547 0.0219629 0.000122514 0 0.00098011 0 0 0 0 1.02846 0.0157729 17.9087 0.19726
37 1.095 0.000475186 2.88268e-05 0.0278436 0.000237821 0.111341 0.000144134 0.0170254 0.000165754 0 0.000122514 0.090219 0.000994523 0 0 0 0 2.92639 0.0167192 25.4255 0.205479
38 1.125 0.000450846 4.32401e-05 0.0263895 0.000331508 0.0211156 0.00015134 0 0.000165754 0.00985487 0.00012972 0.0427944 0.00100173 0 0 0 0 0.921686 0.0170347 16.0495 0.210959
39 1.155 0.00256627 0.00012972 0.0462105 0.000504468 0.0601447 0.000172961 0.0152733 0.000172961 0.00932659 0.000136927 0 0.00100173 0 0 0 0 0.876311 0.0173502 26.6604 0.220548
40 1.185 0 0.00012972 0.0256039 0.000605362 0.11421 0.000216201 0 0.000172961 0.0533412 0.000180167 0 0.00100173 0 0 1.36235 0.000515464 0 0.0173502 10.8352 0.224658
41 1.215 0.00193225 0.000201787 0.0382828 0.000763909 0.126783 0.000266647 0 0.000172961 0.0253836 0.000201787 0.0367622 0.00100894 0 0 0 0.000515464 0 0.0173502 10.32 0.228767
42 1.245 0.00220599 0.000288268 0.039771 0.000936869 0.0516843 0.000288268 0.0131444 0.000180167 0.0402693 0.000237821 0 0.00100894 0 0 0 0.000515464 3.77271 0.0189274 9.83604 0.232877
43 1.275 0.00315754 0.000417988 0.0379212 0.00110983 0.0492724 0.000309888 0 0.000180167 0.0230447 0.000259441 0.0333088 0.00101614 0 0 0 0.000515464 1.44044 0.0195584 9.37961 0.236986
44 1.305 0.003013 0.000547708 0.0693669 0.00144134 0.0784382 0.000345921 0.0119813 0.000187374 0.0219501 0.000281061 0.0318419 0.00102335 0 0 0 0.000515464 1.37336 0.0201893 11.9249 0.242466
45 1.335 0.00383878 0.000720669 0.0533415 0.00170799 0.0750066 0.000381954 0.0114544 0.000194581 0.013982 0.000295474 0.0912337 0.00104497 0 0 1.07182 0.00103093 5.24703 0.0227129 14.2463 0.249315
46 1.365 0.00336657 0.000879216 0.077198 0.00211156 0.0573825 0.000410781 0 0.000194581 0.0468775 0.000345921 0 0.00104497 0 0 3.07792 0.00257732 2.51163 0.0239748 10.9108 0.254795
47 1.395 0.00380768 0.00106659 0.0633537 0.00245748 0.0412459 0.000432401 0.0104702 0.000201787 0.102589 0.000461228 0.0278326 0.00105218 0 0 2.94502 0.00412371 10.2251 0.0293375 7.8359 0.258904
48 1.425 0.00308949 0.00122514 0.0619898 0.00281061 0.0395017 0.000454021 0.0100533 0.000208994 0.116737 0.000598155 0.0266646 0.00105938 0 0 2.82433 0.0056701 6.91234 0.033123 7.50196 0.263014
49 1.455 0.00323245 0.0013981 0.0643098 0.00319256 0 0.000454021 0 0.000208994 0.200383 0.000843182 0.0255215 0.00106659 0 0 3.61003 0.00773196 6.0788 0.0365931 16.7992 0.272603
50 1.485 0.00543057 0.00170078 0.0663835 0.00360334 0.0484937 0.000482848 0.00926041 0.000216201 0.107497 0.00098011 0 0.00106659 0 0 5.2043 0.0108247 6.36564 0.0403785 16.118 0.282192
51 1.515 0.00322839 0.00188815 0.0738552 0.00407899 0.0349383 0.000504468 0.0266371 0.000237821 0.190283 0.00123234 0.165216 0.00111704 0 0 3.33005 0.0128866 3.56891 0.0425868 13.2828 0.290411
52 1.545 0.00621189 0.0022629 0.0699192 0.00454742 0.0560024 0.000540502 0.0170964 0.000252234 0.219622 0.00153502 0 0.00111704 0.20164 0.00012987 3.20159 0.0149485 5.88086 0.0463722 6.38733 0.294521
53 1.575 0.00643381 0.00266647 0.0652295 0.00500144 0.0969605 0.000605362 0.00821884 0.000259441 0.201206 0.00182329 0.0437208 0.00113145 0.0970088 0.000194805 5.39436 0.0185567 6.12679 0.0504732 6.14827 0.29863
54 1.605 0.0059752 0.00305564 0.0817557 0.00559239 0.145183 0.000706255 0.0316583 0.000288268 0.232461 0.00216921 0.0421118 0.00114586 0 0.000194805 8.90285 0.0247423 3.63236 0.0529968 15.7829 0.309589
55 1.635 0.00554368 0.00343038 0.097975 0.00632747 0.259948 0.000893629 0.0381363 0.000324301 0.228751 0.00252234 0.0202559 0.00115307 0 0.000194805 11.4374 0.0329897 4.37646 0.0561514 11.3986 0.317808
56 1.665 0.00699271 0.00392044 0.0796832 0.00694725 0.424032 0.00121072 0.0367469 0.000360334 0.261017 0.00294033 0.0195614 0.00116028 0 0.000194805 11.7217 0.0417526 5.06384 0.0599369 9.15645 0.324658
57 1.695 0.00714281 0.00443932 0.106404 0.00780484 0.604742 0.00167916 0.028377 0.000389161 0.264994 0.00337994 0 0.00116028 0.0839241 0.00025974 21.9604 0.0587629 0.81442 0.0605678 12.3835 0.334247
58 1.725 0.00689524 0.0049582 0.107901 0.00870568 0.763381 0.00229173 0.0342555 0.000425195 0.222247 0.00376189 0.0364063 0.00117469 0.162052 0.00038961 23.1264 0.0773196 3.93148 0.0637224 10.2452 0.342466
59 1.755 0.00758954 0.00554915 0.111744 0.00967138 1.01517 0.00313491 0.072816 0.000504468 0.230899 0.00417267 0.0527975 0.00119631 0.3908 0.000714286 34.7531 0.106186 3.0393 0.0662461 8.25167 0.349315
60 1.785 0.00644075 0.00606803 0.0967355 0.0105362 1.6861 0.00458345 0.0639145 0.000576535 0.231033 0.00459787 0.0339886 0.00121072 0.45327 0.0011039 36.589 0.137629 4.40508 0.0700315 7.96514 0.356164
61 1.815 0.00830651 0.00675987 0.136456 0.0117973 1.96351 0.00632747 0.074274 0.000663015 0.238649 0.00505189 0.0823141 0.00124676 0.511882 0.00155844 41.1997 0.174227 2.48469 0.0722397 10.7937 0.365753
62 1.845 0.013063 0.00788412 0.136585 0.0131018 2.12745 0.00828048 0.0539055 0.000727875 0.197915 0.00544105 0.127314 0.00130441 0.636821 0.00214286 46.5999 0.21701 3.77926 0.0757098 19.4082 0.383562
63 1.875 0.016055 0.00931104 0.175344 0.0148314 2.37182 0.010529 0.110163 0.000864803 0.273269 0.00599596 0.0308083 0.00131882 0.753598 0.00285714 45.139 0.259794 3.66002 0.0791798 23.115 0.405479
64 1.905 0.0194786 0.0110983 0.213732 0.0170078 2.25361 0.0127342 0.219064 0.00114586 0.182233 0.00637792 0.119353 0.00137648 0.464378 0.00331169 37.3972 0.296392 4.83569 0.0839117 22.4078 0.427397
65 1.935 0.0278625 0.0137359 0.252443 0.0196598 2.52683 0.0152854 0.163422 0.00136206 0.209931 0.00683194 0.0868463 0.00141972 0.643246 0.00396104 39.8261 0.336598 4.37371 0.0883281 32.5498 0.460274
66 1.965 0.0389761 0.0175411 0.323947 0.0231695 2.53317 0.017923 0.200615 0.00163592 0.248804 0.00738686 0.0841738 0.00146296 0.686244 0.00467532 30.2012 0.368041 2.72727 0.0911672 19.7307 0.480822
67 1.995 0.0529999 0.022874 0.372363 0.0273278 2.18223 0.0202652 0.235681 0.00196743 0.225659 0.00790574 0.0543851 0.00149178 1.14941 0.00590909 24.9776 0.394845 2.35184 0.0936909 22.9752 0.505479
68 2.025 0.0805076 0.0312194 0.444094 0.0324373 2.13799 0.022629 0.248657 0.00232776 0.383461 0.00881378 0.0396249 0.0015134 0.822254 0.00681818 26.0988 0.423711 6.27794 0.100631 17.3375 0.524658
69 2.055 0.120024 0.0440329 0.554685 0.0390098 1.82259 0.0247045 0.313821 0.00279619 0.5407 0.0101326 0.0641023 0.00154944 0.456149 0.00733766 21.2677 0.447938 2.77046 0.103785 20.4535 0.547945
70 2.085 0.189107 0.064817 0.6257 0.0466417 1.51862 0.0264846 0.525332 0.00360334 0.631394 0.0117181 0.0623256 0.00158547 0.498962 0.00792208 17.586 0.468557 4.03548 0.108517 12.8487 0.563014
71 2.115 0.275556 0.0959787 0.722329 0.0557077 1.64886 0.0284736 0.505995 0.00440329 0.903727 0.014053 0.0727115 0.00162871 0.376927 0.00837662 10.6854 0.481443 3.66202 0.112934 20.4329 0.587671
72 2.145 0.400001 0.142505 0.902106 0.0673537 1.26044 0.0300375 0.744449 0.00561401 0.997908 0.0167051 0.129579 0.00170799 0.314 0.00876623 10.8012 0.494845 4.32085 0.118297 13.259 0.60411
73 2.175 0.57442 0.211199 1.0245 0.0809527 1.25423 0.0316374 0.85763 0.00704814 1.07346 0.0196382 0.0916808 0.00176564 0.356169 0.00922078 10.1014 0.507732 3.46199 0.122713 17.1836 0.626027
74 2.205 0.760592 0.304684 1.1764 0.097002 1.14891 0.0331436 0.897347 0.00859037 1.22657 0.023083 0.211758 0.00190257 0.347072 0.00967532 9.4381 0.520103 3.12696 0.126814 18.7952 0.650685
75 2.235 1.02976 0.434722 1.28752 0.115048 0.909582 0.0343687 1.02847 0.0104065 1.27643 0.0267656 0.108449 0.00197463 0.48224 0.0103247 11.0967 0.535052 2.80828 0.130599 22.375 0.680822
76 2.265 1.29673 0.602897 1.4224 0.135522 0.812703 0.0354929 1.1167 0.0124315 1.40094 0.0309167 0.200806 0.00211156 0.281377 0.0107143 11.5495 0.551031 2.27833 0.133754 10.9003 0.69589
77 2.295 1.58077 0.813376 1.45461 0.157019 0.725663 0.0365235 1.15349 0.0145791 1.44038 0.0352984 0.298378 0.00232055 0.319846 0.0111688 6.16764 0.559794 3.55493 0.138801 22.1857 0.727397
78 2.325 1.89264 1.07201 1.59743 0.181248 0.682413 0.037518 1.27471 0.017015 1.50729 0.0400043 0.280714 0.00252234 0.267304 0.0115584 4.24182 0.565979 1.72966 0.141325 10.3371 0.742466
79 2.355 2.15752 1.3745 1.58984 0.205989 0.713152 0.0385846 1.42269 0.019804 1.45353 0.0446598 0.33215 0.00276737 0.0868479 0.0116883 6.2044 0.575258 1.68673 0.143849 7.3293 0.753425
80 2.385 2.39297 1.71861 1.5673 0.231003 0.577831 0.039471 1.4984 0.0228164 1.45653 0.0494451 0.34302 0.00302681 0.0845842 0.0118182 6.72139 0.585567 2.87901 0.148265 8.92628 0.767123
81 2.415 2.56344 2.09656 1.54272 0.256248 0.595635 0.0404079 1.52404 0.0259585 1.46549 0.0543817 0.380928 0.00332228 0.0412633 0.0118831 7.53619 0.597423 2.60807 0.152366 4.35293 0.773973
82 2.445 2.73487 2.50986 1.55875 0.282394 0.563231 0.0413159 1.62684 0.0293961 1.36496 0.0590948 0.516632 0.00373306 0.281961 0.0123377 4.79646 0.605155 3.32797 0.157729 1.69976 0.776712
83 2.475 2.84048 2.94973 1.44828 0.307286 0.47989 0.0421087 1.58101 0.0328193 1.34843 0.0638657 0.451149 0.00410061 0.196492 0.0126623 3.12117 0.610309 4.2028 0.164669 3.32061 0.782192
84 2.505 2.83968 3.40019 1.44896 0.332798 0.579322 0.0430888 1.49806 0.0361415 1.27272 0.0684779 0.578414 0.00458345 0.0768462 0.0127922 1.82815 0.613402 5.22009 0.173502 6.47956 0.793151
85 2.535 2.86104 3.86498 1.39686 0.357985 0.544954 0.0440329 1.38325 0.0392837 1.35929 0.0735226 0.843297 0.00530412 0.187351 0.0131169 4.16421 0.620619 3.27611 0.17918 8.68801 0.808219
86 2.565 2.81855 4.33377 1.35699 0.383035 0.44672 0.0448256 1.35416 0.042433 1.29538 0.0784448 0.732925 0.00594552 0.1831 0.0134416 3.19342 0.626289 3.55584 0.185489 7.72411 0.821918
87 2.595 2.72909 4.79836 1.29186 0.407445 0.408753 0.0455679 1.28971 0.045503 1.19341 0.0830859 0.828767 0.00668781 0.143123 0.0137013 3.12182 0.631959 3.30209 0.191483 12.8294 0.845205
88 2.625 2.62047 5.25483 1.23079 0.431241 0.477033 0.0464543 1.13031 0.048256 1.16261 0.0877126 0.762801 0.00738686 0.174775 0.014026 3.05164 0.637629 3.05375 0.197161 13.2661 0.869863
89 2.655 2.49777 5.69993 1.16524 0.454288 0.454902 0.0473191 1.1946 0.0512323 1.15773 0.0924258 0.837902 0.00817238 0.273333 0.0145455 4.0675 0.645361 3.48546 0.203785 9.36768 0.887671
90 2.685 2.38756 6.13505 1.08951 0.476326 0.496602 0.0482848 0.958758 0.0536754 1.18041 0.0973407 0.901853 0.00903719 0.200316 0.0149351 2.65099 0.650515 3.40828 0.21041 6.34268 0.9
91 2.715 2.20746 6.5464 0.975999 0.496512 0.409736 0.0490992 0.965371 0.0561905 1.07833 0.101931 0.867353 0.00988758 0.163382 0.0152597 2.59236 0.65567 3.49247 0.21735 11.7151 0.923288
92 2.745 2.03023 6.93312 0.91624 0.515884 0.46465 0.0500432 0.819812 0.0583742 0.983632 0.106212 0.877378 0.0107668 0.223578 0.0157143 3.04345 0.661856 3.26004 0.223975 6.07032 0.935616
93 2.775 1.9146 7.30584 0.843873 0.534116 0.468507 0.0510161 0.878976 0.0607668 1.01437 0.110724 0.752686 0.0115379 0.156371 0.016039 2.97717 0.668041 2.88533 0.229968 4.61582 0.945205
94 2.805 1.75523 7.65496 0.776614 0.551261 0.370292 0.0518017 0.754085 0.0628639 0.953069 0.115055 0.902218 0.012482 0.33677 0.0167532 3.8864 0.676289 2.67569 0.235647 6.45636 0.958904
95 2.835 1.59075 7.97816 0.728303 0.567685 0.555299 0.0530052 0.669732 0.0647665 0.976527 0.119588 0.889969 0.0134333 0.209612 0.0172078 3.56776 0.684021 2.61832 0.241325 5.68869 0.971233
96 2.865 1.47402 8.28403 0.654636 0.582762 0.543747 0.0542087 0.777465 0.0670222 0.863443 0.123681 0.858169 0.0143701 0.263968 0.0177922 2.79349 0.690206 2.13896 0.246057 9.28052 0.991781
97 2.895 1.32697 8.56518 0.606501 0.597024 0.481541 0.0552969 0.639787 0.0689176 0.870869 0.127897 0.808143 0.015271 0.143487 0.0181169 3.42271 0.697938 3.76917 0.254574 4.24199 1.00137
98 2.925 1.21801 8.82861 0.526589 0.609664 0.621627 0.056731 0.590999 0.0707048 0.788973 0.131796 0.785427 0.0161646 0.112614 0.0183766 3.35145 0.70567 2.87148 0.261199 1.78245 1.00548
99 2.955 1.11452 9.07463 0.505618 0.622052 0.599917 0.0581436 0.639795 0.0726794 0.77022 0.13568 0.924604 0.0172384 0.220669 0.0188961 2.40679 0.71134 2.27765 0.266562 7.56022 1.02329
100 2.985 1.02049 9.3045 0.474178 0.633907 0.596875 0.0595777 0.585774 0.0745244 0.758995 0.139586 0.778195 0.0181609 0.243275 0.0194805 3.64811 0.720103 2.49365 0.272555 3.41687 1.03151
101 3.015 0.934309 9.5192 0.43681 0.645049 0.582111 0.0610046 0.68856 0.0767368 0.701354 0.143269 0.762807 0.0190833 0.317931 0.0202597 3.36529 0.728351 2.05883 0.277603 5.02953 1.04384
102 3.045 0.857873 9.72028 0.42077 0.655996 0.665869 0.0626694 0.609178 0.0787331 0.723993 0.147146 0.771334 0.0200346 0.441643 0.0213636 5.5659 0.742268 3.02916 0.285174 1.09672 1.04658
103 3.075 0.782961 9.90744 0.396861 0.666525 0.683954 0.0644134 0.612422 0.0807798 0.67561 0.150836 0.681893 0.0208922 0.203692 0.0218831 6.67457 0.759278 2.72184 0.292114 1.61035 1.05068
104 3.105 0.725273 10.0842 0.386565 0.676982 0.753908 0.0663736 0.666112 0.0830499 0.651024 0.154461 0.775691 0.0218867 0.449756 0.0230519 3.17187 0.767526 3.76132 0.301893 5.26985 1.06438
105 3.135 0.690754 10.2558 0.358054 0.686855 0.76683 0.0684059 0.614098 0.085183 0.730013 0.158605 0.705702 0.0228092 0.318504 0.0238961 5.05659 0.780928 3.8085 0.311987 3.10165 1.0726
106 3.165 0.643797 10.4189 0.369503 0.69724 0.816337 0.0706111 0.649318 0.087482 0.670164 0.162482 0.616625 0.0236307 0.384551 0.0249351 6.29644 0.797938 4.43748 0.323975 1.5217 1.07671
107 3.195 0.588695 10.5708 0.346222 0.707156 0.790654 0.0727875 0.603237 0.0896584 0.652709 0.16633 0.626381 0.0244811 0.377326 0.025974 5.99352 0.814433 5.61447 0.339432 2.98643 1.08493
108 3.225 0.555697 10.7169 0.334894 0.716929 0.871157 0.0752306 0.599904 0.0918636 0.643044 0.170193 0.620036 0.0253387 0.46312 0.0272727 4.77921 0.827835 5.39879 0.354574 3.90685 1.09589
109 3.255 0.539755 10.8614 0.351997 0.727393 0.928373 0.0778827 0.63124 0.0942274 0.719539 0.174596 0.61886 0.0262107 0.61373 0.029026 5.0522 0.842268 7.72957 0.376656 3.83634 1.10685
110 3.285 0.510537 11.0007 0.330364 0.737396 0.946183 0.0806356 0.668846 0.0967786 0.688019 0.178884 0.567434 0.0270251 0.401762 0.0301948 3.72016 0.853093 7.15139 0.397476 3.29673 1.11644
111 3.315 0.484785 11.1354 0.331433 0.747615 0.958352 0.0834751 0.671611 0.0993874 0.663107 0.183093 0.571832 0.0278611 0.657355 0.0321429 3.9999 0.864948 5.74846 0.414511 4.62205 1.13014
112 3.345 0.469112 11.2681 0.342278 0.75836 0.931517 0.0862857 0.60676 0.101787 0.670205 0.187424 0.552013 0.0286826 0.581033 0.0338961 3.92955 0.876804 9.09724 0.441956 2.27122 1.13699
113 3.375 0.455986 11.3994 0.352018 0.769609 1.01825 0.0894134 0.622965 0.104295 0.660526 0.19177 0.684954 0.0297204 0.761014 0.0362338 5.70609 0.89433 6.77922 0.462776 3.56648 1.14795
114 3.405 0.448684 11.5309 0.370415 0.781659 0.919719 0.0922888 0.654186 0.106976 0.705976 0.196498 0.546832 0.0305636 0.519482 0.0378571 3.29748 0.904639 7.36459 0.485804 4.81875 1.16301
115 3.435 0.446442 11.6641 0.388993 0.794537 1.0193 0.0955319 0.635865 0.109628 0.725417 0.201441 0.592416 0.0314932 0.693877 0.0400649 3.72497 0.916495 7.53518 0.509779 4.73781 1.17808
116 3.465 0.447767 11.8 0.37803 0.807272 1.0886 0.0990559 0.742136 0.112777 0.740947 0.20658 0.744623 0.0326823 0.541711 0.0418182 3.97982 0.929381 7.30826 0.533438 2.96468 1.18767
117 3.495 0.446182 11.9377 0.396569 0.820863 1.00868 0.102378 0.719441 0.115884 0.727276 0.211711 0.541179 0.0335615 0.749269 0.0442857 3.13109 0.939691 8.81099 0.562461 5.82187 1.20685
118 3.525 0.44312 12.0769 0.409913 0.835154 0.963569 0.105607 0.720372 0.119047 0.754164 0.217123 0.597346 0.0345489 0.852761 0.0471429 3.84755 0.952577 8.38023 0.590536 3.27087 1.21781
119 3.555 0.449782 12.2206 0.429027 0.850368 1.05098 0.109189 0.767913 0.122478 0.665465 0.22198 0.523016 0.0354281 1.04792 0.0507143 4.08378 0.966495 7.03443 0.614511 3.21637 1.22877
120 3.585 0.476543 12.3755 0.430059 0.865876 1.046 0.112813 0.726571 0.125778 0.737813 0.227457 0.581761 0.0364226 1.03027 0.0542857 2.8256 0.976289 6.73562 0.637855 4.34878 1.24384
121 3.615 0.47983 12.534 0.466771 0.882992 1.00006 0.116338 0.711465 0.129065 0.715103 0.232855 0.704861 0.0376477 0.774022 0.057013 3.94962 0.990206 6.26682 0.659937 4.66427 1.26027
122 3.645 0.507155 12.7043 0.480978 0.900922 0.903108 0.119573 0.817939 0.132906 0.722229 0.238397 0.70549 0.0388945 0.960414 0.0604545 3.59696 1.00309 6.34077 0.68265 2.67615 1.26986
123 3.675 0.523065 12.8829 0.481921 0.919184 1.00925 0.123249 0.795631 0.136704 0.785276 0.244523 0.702084 0.0401557 0.909436 0.0637662 3.25504 1.01495 5.19661 0.701577 1.50477 1.27534
124 3.705 0.546686 13.0726 0.505579 0.938657 1.03779 0.12709 0.834809 0.140754 0.738102 0.250375 0.797347 0.0416114 0.982145 0.0674026 2.36887 1.02371 5.79412 0.723028 2.21777 1.28356
125 3.735 0.5766 13.276 0.526772 0.959275 0.992388 0.130823 0.859392 0.144991 0.786252 0.256709 0.741854 0.0429879 0.845812 0.0705844 3.56418 1.03711 7.88272 0.752681 4.00651 1.29863
126 3.765 0.609206 13.4943 0.552457 0.981248 1.02568 0.134743 0.847175 0.149236 0.79925 0.263253 0.734002 0.0443716 1.01948 0.0744805 2.69562 1.04742 4.95151 0.771609 3.94365 1.3137
127 3.795 0.646833 13.7298 0.588901 1.00504 1.00951 0.138664 0.890442 0.153769 0.80835 0.269977 0.771269 0.0458489 1.03641 0.0785065 3.84893 1.06237 6.33558 0.796215 1.76284 1.32055
128 3.825 0.683184 13.9824 0.575814 1.02868 0.99551 0.142592 0.857067 0.158201 0.827279 0.276967 0.759259 0.0473263 1.11918 0.0829221 1.95975 1.0701 5.91682 0.819558 4.86254 1.33973
129 3.855 0.71775 14.2521 0.595085 1.0535 0.996329 0.146584 0.916416 0.163015 0.79934 0.283828 0.652624 0.0486163 1.03706 0.0870779 4.11623 1.0866 5.039 0.839748 3.41682 1.35342
130 3.885 0.757431 14.5411 0.621475 1.07981 0.996962 0.150641 0.932101 0.167988 0.797755 0.290783 0.692866 0.0500072 1.05309 0.0913636 4.18095 1.10361 4.2646 0.857098 4.37567 1.37123
131 3.915 0.804064 14.8526 0.660592 1.10822 0.915423 0.154425 0.933781 0.173047 0.789705 0.297773 0.707046 0.0514485 0.911334 0.0951299 2.61936 1.11443 4.65666 0.876341 4.6416 1.39041
132 3.945 0.84575 15.1854 0.674313 1.13767 0.953104 0.158425 0.945909 0.17825 0.796112 0.304929 0.720776 0.0529403 1.14515 0.0999351 2.82568 1.12629 5.48729 0.899369 2.93886 1.40274
133 3.975 0.886877 15.5396 0.684176 1.168 1.07568 0.163008 0.947108 0.18354 0.820479 0.312417 0.785214 0.0545907 0.975491 0.104091 3.02546 1.13918 5.10967 0.921136 3.53722 1.41781
134 4.005 0.944308 15.9225 0.708572 1.19989 0.993062 0.167303 0.992769 0.189168 0.795797 0.31979 0.746477 0.0561833 1.21631 0.109351 2.62112 1.15052 3.8665 0.937855 3.80097 1.43425
135 4.035 0.987642 16.329 0.712429 1.23244 0.945585 0.171454 1.0244 0.195063 0.866812 0.32794 0.872019 0.0580715 1.08007 0.114091 2.58295 1.16186 4.31064 0.956782 2.18366 1.44384
136 4.065 1.03848 16.7628 0.733651 1.26645 0.975336 0.1758 1.03395 0.201103 0.850239 0.336055 0.882105 0.0600101 1.19517 0.119416 2.65998 1.17371 4.60276 0.977287 3.07604 1.45753
137 4.095 1.0747 17.2184 0.760783 1.30225 1.00571 0.180347 0.958084 0.206781 0.86392 0.344422 0.872458 0.0619559 1.06257 0.124221 1.82434 1.18196 4.32616 0.996845 1.81664 1.46575
138 4.125 1.11527 17.6982 0.74448 1.33779 0.984786 0.184866 0.968229 0.212604 0.834527 0.352623 0.837397 0.0638513 1.27377 0.130065 3.37147 1.19742 3.9873 1.01514 2.08971 1.47534
139 4.155 1.15963 18.2043 0.774086 1.37529 1.0109 0.189572 0.876237 0.217952 0.902005 0.361617 0.822261 0.0657394 1.15778 0.135455 2.87911 1.21082 3.52291 1.03155 2.9428 1.48904
140 4.185 1.19027 18.7312 0.779171 1.41358 1.00092 0.1943 1.02793 0.224315 0.836445 0.370078 0.85075 0.0677212 0.852619 0.139481 2.40104 1.22216 4.07533 1.05079 3.1918 1.50411
141 4.215 1.22435 19.2811 0.796874 1.4533 0.932661 0.198768 0.98695 0.230513 0.862476 0.378928 0.918085 0.0698905 0.718568 0.142922 2.25977 1.23299 3.55546 1.06782 1.43067 1.51096
142 4.245 1.24401 19.8478 0.781529 1.49281 0.980422 0.203531 0.979814 0.236754 0.90224 0.388318 0.889989 0.0720236 1.05567 0.148052 2.22876 1.24381 3.57121 1.08517 1.97311 1.52055
143 4.275 1.26828 20.4338 0.806277 1.53416 1.0354 0.208634 0.969433 0.243017 0.832976 0.39711 0.859863 0.0741136 1.01457 0.153052 3.34759 1.26031 3.26418 1.10126 3.05788 1.53562
144 4.305 1.28703 21.0368 0.807698 1.57616 0.974861 0.213505 1.04178 0.249841 0.841563 0.406118 0.932635 0.0764125 1.23415 0.159221 2.16581 1.27113 3.15484 1.11703 3.28876 1.55205
145 4.335 1.30301 21.6558 0.78466 1.61753 1.01413 0.218644 0.965597 0.256255 0.917571 0.416078 0.879328 0.0786106 1.24315 0.165519 2.44131 1.28351 2.55252 1.12997 0.810896 1.55616
146 4.365 1.3165 22.2899 0.809777 1.66082 0.979037 0.223674 1.00266 0.263008 0.935806 0.426376 0.924222 0.0809527 1.08707 0.171104 3.51292 1.30155 2.57961 1.14322 2.13199 1.56712
147 4.395 1.31363 22.9313 0.81616 1.70506 0.921528 0.228474 1.04399 0.270135 0.890816 0.436314 0.765747 0.0829201 0.835234 0.175455 3.56297 1.3201 2.78609 1.15773 1.57798 1.57534
148 4.425 1.32872 23.589 0.813813 1.74977 0.989491 0.233698 0.988129 0.276975 0.90424 0.446541 0.924246 0.0853272 1.21755 0.181883 2.44104 1.33299 3.10667 1.17413 2.07556 1.5863
149 4.455 1.32592 24.2543 0.798617 1.79424 0.918383 0.238613 1.00469 0.284023 0.907214 0.45694 0.96099 0.0878639 1.09213 0.187727 2.21427 1.34485 1.94471 1.18454 2.30305 1.59863
150 4.485 1.32565 24.9284 0.816214 1.84031 0.911493 0.243557 0.902144 0.290437 0.924255 0.467678 0.888845 0.0902421 0.898141 0.192597 1.71008 1.35412 1.91905 1.19495 2.52592 1.61233
151 4.515 1.32022 25.6087 0.802218 1.88619 0.904579 0.24853 0.963148 0.297377 0.878972 0.478027 0.871915 0.0926059 1.146 0.198896 1.68879 1.3634 2.4107 1.2082 1.7454 1.62192
