# Time-averaged data for fix rdffinalout
# TimeStep Number-of-rows
# Row c_rdffinal[1] c_rdffinal[2] c_rdffinal[3] c_rdffinal[4] c_rdffinal[5] c_rdffinal[6] c_rdffinal[7] c_rdffinal[8] c_rdffinal[9] c_rdffinal[10] c_rdffinal[11] c_rdffinal[12] c_rdffinal[13] c_rdffinal[14] c_rdffinal[15] c_rdffinal[16] c_rdffinal[17] c_rdffinal[18] c_rdffinal[19] c_rdffinal[20] c_rdffinal[21]
760000 200
31 0.915 0 0 0 0 0 0 0.113554 3.60334e-05 0 0.000144134 0 0.001081 0 0 0 0 0 0.00630915 39.6024 0.193151
32 0.945 0.000595353 1.44134e-05 0 0 0 0 0.106474 7.20669e-05 0.0521295 0.000172961 0 0.001081 0 0 0 0 0 0.00630915 137.954 0.228767
33 0.975 0.00335659 0.000100894 0 0 0 0 0 7.20669e-05 0.024472 0.000187374 0 0.001081 0 0 0 0 0 0.00630915 24.9258 0.235616
34 1.005 0.00157915 0.000144134 0.00237373 7.20669e-06 0 0 0 7.20669e-05 0.0230492 0.000201787 0 0.001081 0 0 0 0 0 0.00630915 56.2975 0.252055
35 1.035 0 0.000144134 0.00670837 2.88268e-05 0.0232723 7.20669e-06 0 7.20669e-05 0.010863 0.000208994 0 0.001081 0 0 0 0 0 0.00630915 53.0709 0.268493
36 1.065 0 0.000144134 0.00633524 5.04468e-05 0.0219645 1.44134e-05 0.0167798 7.92736e-05 0.0102619 0.000216201 0 0.001081 0 0 0 0 0 0.00630915 54.3005 0.286301
37 1.095 0 0.000144134 0.0039955 6.48602e-05 0.249471 0.000100894 0.0951441 0.000122514 0 0.000216201 0 0.001081 0 0 0 0 1.81912 0.00694006 59.2748 0.306849
38 1.125 0 0.000144134 0.00378568 7.92736e-05 0.118143 0.000144134 0.0600895 0.00015134 0 0.000216201 0 0.001081 0 0 0 0 1.72442 0.00757098 59.8986 0.328767
39 1.155 0 0.000144134 0.00179543 8.64803e-05 0.130796 0.000194581 0.0855149 0.000194581 0 0.000216201 0 0.001081 0 0 0 0 3.27143 0.00883281 53.2791 0.349315
40 1.185 0 0.000144134 0.00170502 9.36869e-05 0.0354971 0.000208994 0.148971 0.000273854 0 0.000216201 0 0.001081 0 0 0 0 4.66369 0.0107256 53.9779 0.371233
41 1.215 0 0.000144134 0.0113622 0.000144134 0.151988 0.000273854 0.0772739 0.000317094 0 0.000216201 0 0.001081 0 0 0 0 0.738842 0.011041 19.255 0.379452
42 1.245 0 0.000144134 0.0231832 0.000252234 0.0160902 0.000281061 0.0858774 0.000367541 0 0.000216201 0 0.001081 0 0 0 0 2.81506 0.0123028 18.3427 0.387671
43 1.275 0 0.000144134 0.0309413 0.000403575 0.0153312 0.000288268 0.046803 0.000396368 0 0.000216201 0 0.001081 0 0 0 0 6.04063 0.015142 29.1535 0.40137
44 1.305 0 0.000144134 0.0295383 0.000554915 0 0.000288268 0.0335118 0.000417988 0 0.000216201 0 0.001081 0 0 0 0 4.48467 0.0173502 27.8208 0.415068
45 1.335 0 0.000144134 0.0309129 0.000720669 0 0.000288268 0.0106693 0.000425195 0 0.000216201 0.0283713 0.00108821 0 0 2.00045 0.00103093 2.44926 0.018612 23.9249 0.427397
46 1.365 0 0.000144134 0.0437137 0.000965696 0 0.000288268 0.0102055 0.000432401 0.0249833 0.000245027 0.0271189 0.00109542 0 0 0 0.00103093 2.92784 0.0201893 22.8944 0.439726
47 1.395 0 0.000144134 0.0381616 0.0011891 0 0.000288268 0 0.000432401 0.0478373 0.000302681 0.0259675 0.00110262 0 0 1.83224 0.00206186 5.04594 0.0230284 21.9123 0.452055
48 1.425 0 0.000144134 0.0471921 0.00147737 0 0.000288268 0 0.000432401 0.0573152 0.000374748 0 0.00110262 0 0 2.63567 0.00360825 2.14972 0.0242902 21.0039 0.464384
49 1.455 0 0.000144134 0.0486579 0.00178726 0 0.000288268 0 0.000432401 0.0879606 0.000490055 0 0.00110262 0 0 6.73754 0.00773196 0.515372 0.0246057 20.138 0.476712
50 1.485 0 0.000144134 0.0521392 0.00213318 0.0113018 0.000295474 0 0.000432401 0.0949802 0.000619775 0 0.00110262 0 0 4.85034 0.0108247 0.989235 0.0252366 30.079 0.49589
51 1.515 0 0.000144134 0.0323557 0.00235659 0.010862 0.000302681 0 0.000432401 0.096336 0.000756702 0 0.00110262 0 0 7.76772 0.0159794 2.85172 0.0271293 26.8324 0.513699
52 1.545 0.000222694 0.000158547 0.0431526 0.00266647 0.0104516 0.000309888 0.0238913 0.000454021 0.180397 0.00102335 0.0211601 0.00110983 0.0941157 6.49351e-05 17.1795 0.0278351 4.57071 0.0302839 39.6949 0.541096
53 1.575 0 0.000158547 0.0299384 0.00288988 0.0201053 0.000324301 0.0153327 0.000468435 0.239254 0.00139089 0.0814932 0.00113866 0.0904937 0.00012987 17.967 0.0407216 7.91815 0.0359621 32.4725 0.564384
54 1.605 0 0.000158547 0.0362662 0.00317094 0.0386875 0.000353128 0.00738615 0.000475641 0.243941 0.00178005 0 0.00113866 0.174387 0.00025974 15.9176 0.0525773 4.65874 0.0394322 14.7142 0.575342
55 1.635 0 0.000158547 0.0197182 0.00332949 0.0186498 0.000367541 0.0142352 0.000490055 0.226371 0.0021548 0.0188902 0.00114586 0.083988 0.000324675 16.6739 0.0654639 4.08254 0.0425868 38.9993 0.605479
56 1.665 0.00019187 0.000172961 0.0259255 0.00354569 0.0539503 0.000410781 0 0.000490055 0.281275 0.00263765 0.0182454 0.00115307 0 0.000324675 16.0799 0.0783505 1.18113 0.0435331 18.7992 0.620548
57 1.695 0 0.000172961 0.0208465 0.00372586 0.190831 0.000569328 0.013234 0.000504468 0.263293 0.00310608 0 0.00115307 0 0.000324675 16.7556 0.092268 2.65834 0.0457413 28.0348 0.643836
58 1.725 0 0.000172961 0.0265639 0.00396368 0.402152 0.000915249 0.0511211 0.000562122 0.211212 0.00349524 0 0.00115307 0.226437 0.000519481 38.9466 0.125773 3.66669 0.0488959 17.5134 0.658904
59 1.755 0.000172671 0.000187374 0.0241097 0.00418709 0.69602 0.00153502 0.0432396 0.000612568 0.219154 0.00391323 0 0.00115307 0.145841 0.000649351 32.9932 0.155155 6.02233 0.0542587 12.3069 0.669863
60 1.785 0 0.000187374 0.0263164 0.00443932 1.11101 0.00255837 0.0417703 0.000663015 0.164348 0.00423753 0 0.00115307 0.493496 0.0011039 41.9706 0.193814 5.47903 0.059306 17.8473 0.686301
61 1.815 0.000161303 0.000201787 0.0378132 0.00481407 2.05825 0.00451859 0.051943 0.000727875 0.148378 0.00454021 0 0.00115307 1.09082 0.00214286 41.1348 0.23299 4.63756 0.0637224 21.5778 0.706849
62 1.845 0 0.000201787 0.0605228 0.00543384 2.35792 0.00683915 0.145252 0.000915249 0.102573 0.00475641 0 0.00115307 0.725575 0.00285714 40.8548 0.273196 5.12904 0.0687697 23.66 0.730137
63 1.875 0 0.000201787 0.0892606 0.00637792 3.34668 0.0102407 0.113586 0.00106659 0.105945 0.00498703 0 0.00115307 0.894481 0.00376623 47.6711 0.321649 3.41422 0.0722397 16.1751 0.746575
64 1.905 0.000146457 0.000216201 0.149189 0.00800663 3.95648 0.0143918 0.0943183 0.00119631 0.115458 0.00524647 0 0.00115307 0.742886 0.00454545 42.7418 0.366495 1.80429 0.0741325 26.1154 0.773973
65 1.935 0.000142105 0.000230614 0.203467 0.0102984 4.081 0.0188095 0.106674 0.00134765 0.0963681 0.00546988 0 0.00115307 0.419915 0.005 29.0478 0.397938 3.20557 0.0776025 24.0468 0.8
66 1.965 0.000275587 0.000259441 0.263676 0.0133612 4.07364 0.0233569 0.11327 0.0015134 0.126579 0.00577256 0 0.00115307 0.465375 0.00551948 25.4008 0.426289 5.93463 0.0842271 31.9036 0.835616
67 1.995 0.000801448 0.000345921 0.39606 0.0181032 3.73277 0.0276521 0.138538 0.0017224 0.143279 0.00612568 0 0.00115307 0.395037 0.00597403 22.3973 0.452062 3.83746 0.0886435 22.6189 0.861644
68 2.025 0.00220442 0.000590948 0.438742 0.0235154 3.25822 0.0315148 0.115938 0.00190257 0.204347 0.00664457 0 0.00115307 0.657337 0.00675325 20.8696 0.476804 2.92684 0.0921136 25.4212 0.891781
69 2.055 0.00554169 0.00122514 0.568964 0.0307437 2.81557 0.0349524 0.238663 0.00228452 0.418902 0.00773998 0 0.00115307 0.106335 0.00688312 14.7767 0.494845 3.10035 0.0958991 25.8072 0.923288
70 2.085 0.0092971 0.00232055 0.688283 0.0397449 2.07573 0.0375613 0.3412 0.00284664 0.666604 0.00953445 0.0116162 0.00116028 0.154964 0.00707792 11.0719 0.508763 2.25895 0.0987382 17.4395 0.945205
71 2.115 0.0192596 0.00465552 0.842957 0.0510882 1.66065 0.0397088 0.590923 0.00384837 0.944395 0.0121505 0.0112971 0.00116748 0.301246 0.00746753 9.56615 0.521134 2.92754 0.102524 8.47354 0.956164
72 2.145 0.0404521 0.0097002 1.07258 0.065934 1.44653 0.041633 0.834937 0.00530412 1.21923 0.0156241 0.0219604 0.0011819 0.536893 0.00818182 6.58717 0.529897 2.37157 0.105678 9.26762 0.968493
73 2.175 0.0871171 0.0208706 1.22956 0.0834318 1.16976 0.0432329 0.956753 0.00701931 1.38509 0.0196815 0.0427378 0.00121072 0.617311 0.00902597 1.50812 0.531959 2.53735 0.109148 6.01009 0.976712
74 2.205 0.165154 0.0426348 1.40176 0.103935 0.866484 0.0444509 1.23201 0.00928942 1.57019 0.0244091 0.0207993 0.00122514 0.369574 0.00954545 2.19998 0.535052 1.57114 0.111356 9.74379 0.990411
75 2.235 0.318412 0.0857452 1.62434 0.128344 0.718567 0.0454886 1.30201 0.0117541 1.64251 0.0294898 0.0202378 0.00123955 0.404755 0.0101299 1.07033 0.536598 2.8396 0.115457 3.79497 0.99589
76 2.265 0.607948 0.17028 1.79781 0.15609 0.568505 0.0463318 1.37151 0.0144206 1.63329 0.0346786 0.059097 0.00128279 0.218783 0.0104545 1.04314 0.538144 1.91407 0.118297 3.69419 1.00137
77 2.295 1.04691 0.319732 1.90165 0.186221 0.624732 0.0472831 1.54896 0.0175123 1.89141 0.0408475 0.0863672 0.00134765 0.213275 0.0107792 1.69205 0.540722 1.65656 0.12082 8.09617 1.0137
78 2.325 1.64475 0.560709 1.90343 0.217174 0.428835 0.0479533 1.46341 0.0205102 2.14438 0.0480254 0.168289 0.00147737 0.249321 0.0111688 1.97868 0.543814 3.63408 0.126498 4.38274 1.02055
79 2.355 2.28552 0.904266 2.05222 0.251413 0.440518 0.0486596 1.62872 0.0239334 2.33348 0.0560392 0.246038 0.00167195 0.243036 0.0115584 2.57265 0.547938 1.96782 0.129653 7.68953 1.03288
80 2.385 2.91534 1.35373 1.96511 0.285039 0.341841 0.0492217 1.98253 0.028207 2.26286 0.0640098 0.257665 0.00188095 0.236885 0.0119481 2.19419 0.551546 2.10998 0.133123 12.4945 1.05342
81 2.415 3.36448 1.88557 1.90876 0.318528 0.282097 0.0496973 2.08031 0.0328048 2.00143 0.0712381 0.485255 0.00228452 0.308104 0.0124675 2.75151 0.556186 2.99341 0.13817 7.31189 1.06575
82 2.445 3.72219 2.48867 1.72358 0.349524 0.254359 0.0501369 2.43678 0.0383252 1.90786 0.0783007 0.574846 0.00277457 0.150254 0.0127273 2.38635 0.560309 4.92768 0.146688 7.13347 1.07808
83 2.475 3.88385 3.1335 1.63042 0.379569 0.256357 0.0505909 2.32526 0.043723 1.94926 0.0856947 0.849765 0.00351686 0.109998 0.0129221 2.03691 0.563918 2.49372 0.151104 4.64191 1.0863
84 2.505 3.95588 3.8063 1.48702 0.407639 0.162891 0.0508864 2.35172 0.0493154 1.85281 0.0928942 0.877853 0.00430239 0.0357881 0.012987 1.42075 0.566495 2.08701 0.15489 5.28548 1.09589
85 2.535 3.83897 4.47495 1.42219 0.435133 0.201718 0.0512612 2.11877 0.0544754 1.73679 0.0998054 0.896534 0.00512396 0 0.012987 0 0.566495 2.37728 0.159306 4.42377 1.10411
86 2.565 3.71219 5.13691 1.36363 0.462122 0.155332 0.0515566 1.93949 0.059311 1.66104 0.106572 0.78344 0.00585904 0.136538 0.0132468 0 0.566495 2.32193 0.163722 4.32054 1.11233
87 2.595 3.48179 5.7724 1.27073 0.487864 0.199905 0.0519458 1.89204 0.0641395 1.52607 0.112936 0.885623 0.00670943 0.0667184 0.0133766 0 0.566495 1.78226 0.167192 2.81449 1.11781
88 2.625 3.2737 6.3838 1.21127 0.512972 0.206208 0.0523566 1.48478 0.0680167 1.46091 0.11917 0.711436 0.00740848 0.0325706 0.0134416 0.77632 0.568041 2.53338 0.17224 6.87543 1.13151
89 2.655 3.0663 6.96963 1.113 0.536574 0.187399 0.0527385 1.35158 0.0716273 1.43807 0.125447 0.760035 0.00817238 0.0318907 0.0135065 0.505804 0.569072 3.86962 0.180126 2.68851 1.13699
90 2.685 2.81567 7.5198 0.967328 0.557553 0.28008 0.0533223 1.12111 0.0746901 1.40123 0.131702 0.750095 0.0089435 0.0311603 0.0135714 1.73088 0.57268 2.11897 0.184543 4.60024 1.14658
91 2.715 2.58087 8.03543 0.808936 0.57549 0.199521 0.0537475 1.00616 0.0775007 1.41307 0.138152 0.952975 0.00994523 0.0304737 0.0136364 0.725384 0.574227 2.96101 0.190852 8.35569 1.16438
92 2.745 2.34592 8.51453 0.682277 0.590956 0.271271 0.0543384 0.959041 0.0802393 1.35148 0.144458 0.710941 0.0107091 0.0596221 0.0137662 2.36669 0.579381 1.73773 0.194637 5.66029 1.17671
93 2.775 2.09748 8.95231 0.567748 0.604108 0.310764 0.0550303 0.859419 0.0827472 1.23324 0.150339 0.794143 0.0115811 0.0583461 0.0138961 3.24176 0.586598 2.55016 0.200315 1.23074 1.17945
94 2.805 1.84854 9.34651 0.496903 0.615869 0.275637 0.0556572 0.739602 0.0849524 1.1227 0.155809 0.745059 0.0124171 0.0856231 0.0140909 3.39885 0.59433 3.05138 0.207256 1.20505 1.18219
95 2.835 1.62192 9.69983 0.422666 0.626088 0.297737 0.0563491 0.766564 0.0872874 0.955725 0.160565 0.786032 0.013318 0.139728 0.0144156 4.21499 0.604124 1.90069 0.211672 0.589084 1.18356
96 2.865 1.41605 10.0149 0.386702 0.635637 0.376543 0.0572427 0.676532 0.0893918 0.915938 0.165221 0.640296 0.0140675 0.109487 0.0146753 2.38952 0.609794 2.25938 0.217035 3.46376 1.19178
97 2.895 1.20787 10.2892 0.327298 0.643889 0.443189 0.0583165 0.60811 0.0913231 0.7929 0.169336 0.693457 0.0148962 0.16079 0.0150649 2.33977 0.615464 1.56196 0.22082 2.26175 1.19726
98 2.925 1.02254 10.5263 0.298482 0.651571 0.393326 0.0592894 0.529016 0.0930383 0.671973 0.172896 0.65567 0.0156962 0.104981 0.0153247 3.33445 0.623711 2.29578 0.226498 3.32265 1.20548
99 2.955 0.865399 10.7312 0.258989 0.658374 0.388235 0.0602695 0.522689 0.0947679 0.66904 0.176513 0.682971 0.0165466 0.257219 0.015974 3.67539 0.63299 1.7494 0.230915 2.71318 1.21233
100 2.985 0.755648 10.9136 0.23203 0.664594 0.562326 0.0617181 0.533561 0.0965696 0.662221 0.180167 0.788394 0.0175483 0.17642 0.0164286 3.40157 0.641753 1.59214 0.235016 1.59544 1.21644
101 3.015 0.654449 11.0749 0.217419 0.670539 0.548454 0.0631594 0.548101 0.0984578 0.583803 0.183453 0.567051 0.0182834 0.296521 0.0172078 1.96185 0.646907 2.16035 0.240694 1.0426 1.21918
102 3.045 0.553122 11.2139 0.206184 0.67629 0.588756 0.0647377 0.559913 0.100425 0.582407 0.186797 0.539616 0.0189968 0.266494 0.0179221 3.26927 0.65567 1.177 0.243849 0 1.21918
103 3.075 0.478605 11.3366 0.192554 0.681767 0.601077 0.0663808 0.605369 0.102594 0.52062 0.189846 0.598611 0.019804 0.332525 0.0188312 3.3943 0.664948 2.19275 0.249842 0 1.21918
104 3.105 0.424613 11.4475 0.197544 0.687496 0.690367 0.068305 0.528629 0.104526 0.538392 0.19306 0.618572 0.0206544 0.186356 0.0193506 3.32831 0.674227 2.15016 0.255836 0.982836 1.22192
105 3.135 0.375348 11.5475 0.196705 0.693312 0.649261 0.0701499 0.522428 0.106472 0.464174 0.195885 0.529635 0.0213967 0.388504 0.0204545 2.35853 0.680928 3.21978 0.264984 0.481736 1.22329
106 3.165 0.336623 11.6389 0.184864 0.698883 0.734132 0.0722759 0.523955 0.108461 0.505381 0.19902 0.600364 0.0222543 0.246651 0.0211688 3.20362 0.690206 2.94141 0.273502 0 1.22329
107 3.195 0.292204 11.7197 0.196668 0.704922 0.781419 0.074582 0.512327 0.110442 0.514193 0.20227 0.371328 0.0227948 0.242036 0.0218831 3.66813 0.701031 4.59626 0.287066 0 1.22329
108 3.225 0.265929 11.7947 0.202004 0.711242 0.829281 0.0770755 0.482712 0.112345 0.488986 0.205419 0.398434 0.0233857 0.453518 0.0232468 3.77112 0.712371 4.30176 0.3 2.73317 1.23151
109 3.255 0.241477 11.864 0.203497 0.717728 0.898716 0.0798285 0.46846 0.114226 0.58108 0.209232 0.319582 0.0238686 0.38161 0.0244156 2.18751 0.719072 5.56083 0.317035 1.78926 1.23699
110 3.285 0.225506 11.93 0.216006 0.724741 1.00947 0.0829778 0.433517 0.115999 0.619043 0.213368 0.332497 0.0243802 0.457971 0.0258442 2.47856 0.726804 4.95384 0.332492 0.878178 1.23973
111 3.315 0.208521 11.9921 0.225844 0.732207 0.97314 0.0860695 0.396284 0.117649 0.622739 0.217606 0.363303 0.0249496 0.449672 0.0272727 2.59589 0.735052 5.16301 0.348896 4.31203 1.25342
112 3.345 0.199664 12.0527 0.244504 0.740437 1.10948 0.0896584 0.431685 0.11948 0.565824 0.221526 0.424581 0.025627 0.662423 0.0294156 2.0712 0.741753 5.85098 0.367823 4.65804 1.26849
113 3.375 0.194867 12.1128 0.254484 0.749157 1.20584 0.0936293 0.485831 0.121577 0.624287 0.22593 0.319466 0.0261459 0.631014 0.0314935 1.87848 0.747938 5.74763 0.386751 3.7437 1.28082
114 3.405 0.183424 12.1705 0.285975 0.759131 1.12878 0.0974128 0.464176 0.123616 0.593239 0.230189 0.339977 0.026708 0.678088 0.0337662 4.46 0.762887 6.11735 0.407256 8.99132 1.31096
115 3.435 0.188573 12.2308 0.302116 0.769854 1.14296 0.101312 0.565715 0.126146 0.543488 0.23416 0.334094 0.0272701 0.780433 0.0364286 3.02224 0.773196 5.91877 0.427445 6.02378 1.33151
116 3.465 0.199141 12.2956 0.317448 0.78132 1.14819 0.105297 0.603511 0.128892 0.627172 0.238822 0.383061 0.0279259 0.991539 0.0398701 1.93047 0.779897 5.45297 0.446372 5.91983 1.35205
117 3.495 0.198607 12.3613 0.377344 0.795186 1.19383 0.109513 0.653895 0.131918 0.578338 0.243197 0.459282 0.0287259 0.919328 0.0431169 2.18928 0.787629 5.36038 0.4653 4.65577 1.36849
118 3.525 0.216385 12.4342 0.399473 0.810118 1.17354 0.113729 0.59841 0.134736 0.612527 0.24791 0.451477 0.0295258 0.957985 0.0465584 1.72159 0.793814 6.23481 0.487697 5.33743 1.38767
119 3.555 0.230843 12.5133 0.417024 0.825973 1.14994 0.11793 0.621425 0.137713 0.592129 0.252544 0.439836 0.0303185 1.0841 0.0505195 1.55182 0.799485 6.82107 0.512618 1.49947 1.39315
120 3.585 0.253766 12.6017 0.447728 0.843283 1.14432 0.122182 0.63623 0.140811 0.632974 0.257581 0.483675 0.031205 1.15345 0.0548052 2.49741 0.808763 6.11251 0.535331 1.47482 1.39863
121 3.615 0.281964 12.7015 0.463062 0.861487 1.08153 0.126268 0.66503 0.144105 0.680398 0.263087 0.514305 0.0321634 1.1516 0.0591558 1.77379 0.815464 4.67589 0.552997 2.17596 1.40685
122 3.645 0.319929 12.8167 0.472243 0.880362 1.15195 0.130693 0.642671 0.147341 0.728776 0.269083 0.418442 0.0329562 1.16649 0.0636364 2.41582 0.824742 5.58452 0.574448 1.42684 1.41233
123 3.675 0.338078 12.9405 0.500214 0.900685 1.00224 0.134607 0.757547 0.151218 0.778131 0.275591 0.486439 0.0338931 1.39693 0.0690909 2.11232 0.83299 6.30161 0.599054 3.15751 1.42466
124 3.705 0.38008 13.0819 0.500353 0.921346 0.980623 0.138498 0.736992 0.155052 0.778297 0.282207 0.427098 0.034729 1.60359 0.0754545 2.46804 0.842784 5.5645 0.621136 2.41588 1.43425
125 3.735 0.431102 13.2449 0.52514 0.943384 0.975654 0.142433 0.747028 0.159001 0.87597 0.289774 0.391254 0.0355074 1.62626 0.082013 1.4058 0.848454 6.41365 0.647003 3.73642 1.44932
126 3.765 0.479481 13.4291 0.548074 0.966756 1.08147 0.146865 0.822394 0.163419 0.865375 0.29737 0.488432 0.0364947 1.52108 0.0882468 2.64133 0.859278 4.77271 0.666562 2.67452 1.46027
127 3.795 0.527024 13.6348 0.579362 0.991856 1.00732 0.151059 0.823946 0.167916 0.821833 0.304699 0.477225 0.0374748 1.65302 0.0951299 1.60937 0.865979 5.83375 0.690852 3.94774 1.47671
128 3.825 0.59984 13.8727 0.592581 1.01794 0.930309 0.154994 0.937166 0.173112 0.825681 0.312179 0.683942 0.0389017 1.351 0.100844 1.94932 0.874227 4.92244 0.711672 3.56245 1.49178
129 3.855 0.674391 14.1443 0.637872 1.04645 0.920872 0.158951 0.900898 0.178185 0.855977 0.320056 0.693733 0.0403719 1.64743 0.107922 1.68005 0.881443 5.13938 0.733754 3.18867 1.50548
130 3.885 0.744311 14.4488 0.66965 1.07686 0.954623 0.163116 0.869394 0.183158 0.918359 0.328639 0.579295 0.0416186 1.66671 0.115195 2.24419 0.891237 4.41008 0.752997 5.02211 1.5274
131 3.915 0.837729 14.7968 0.705693 1.1094 0.93841 0.167274 0.909447 0.18844 0.902058 0.337201 0.613265 0.0429591 1.97841 0.123961 2.09388 0.900515 3.91573 0.770347 3.71114 1.54384
132 3.945 0.923925 15.1866 0.745332 1.14429 0.95625 0.171577 0.89199 0.193701 0.967669 0.346526 0.555324 0.0441914 2.00602 0.132987 2.17684 0.910309 4.83772 0.792114 2.13139 1.55342
133 3.975 1.02608 15.626 0.754002 1.18013 0.943443 0.175886 0.950813 0.199395 0.923654 0.355564 0.591729 0.0455246 1.56367 0.14013 2.70772 0.92268 4.97214 0.814826 2.39845 1.56438
134 4.005 1.13098 16.1177 0.798748 1.21867 0.989948 0.180477 0.940159 0.20511 0.959922 0.365098 0.604972 0.0469083 1.45621 0.146883 2.00092 0.931959 3.53744 0.83123 2.06796 1.57397
135 4.035 1.22384 16.6577 0.78059 1.2569 1.0105 0.185233 1.02087 0.211408 0.973573 0.374914 0.627051 0.0483641 1.58643 0.154351 2.95689 0.945876 3.95441 0.849842 2.32822 1.58493
136 4.065 1.32286 17.2502 0.811151 1.29723 0.985084 0.189939 1.05304 0.218002 0.9635 0.384772 0.645316 0.0498847 1.94389 0.163636 2.91343 0.959794 3.49963 0.866562 1.72056 1.59315
137 4.095 1.40128 17.8871 0.835309 1.33936 0.995982 0.194768 1.00363 0.22438 1.00562 0.395215 0.735317 0.0516431 1.54033 0.171104 2.76434 0.973196 3.18826 0.882019 0.564754 1.59589
138 4.125 1.47842 18.5689 0.838264 1.38227 1.04892 0.199928 1.00136 0.230837 0.980121 0.405542 0.692025 0.0533223 1.78203 0.17987 2.30541 0.984536 4.1045 0.902208 0.835411 1.6
139 4.155 1.52061 19.2804 0.837724 1.42578 1.07863 0.205311 1.01673 0.237489 0.976144 0.415977 0.728923 0.0551167 1.96449 0.189675 2.06564 0.994845 2.59124 0.915142 0.823219 1.60411
140 4.185 1.55585 20.019 0.827123 1.46936 1.10446 0.210904 0.981578 0.244004 1.00072 0.42683 0.660808 0.0567671 1.92366 0.199416 1.93438 1.00464 1.93122 0.924921 1.89453 1.6137
141 4.215 1.57948 20.7795 0.834271 1.51394 1.19823 0.217058 0.990126 0.25067 1.0206 0.438059 0.75098 0.0586696 2.02273 0.209805 2.60946 1.01804 2.57974 0.93817 2.13341 1.62466
142 4.245 1.58542 21.5538 0.803517 1.5575 1.12603 0.222924 1.02364 0.257661 1.02819 0.449532 0.757212 0.0606155 1.84472 0.219416 2.07792 1.02887 2.05856 0.948896 3.15448 1.6411
143 4.275 1.56805 22.3306 0.808394 1.60195 1.16211 0.229065 0.969811 0.264377 1.02911 0.461178 0.718987 0.0624892 1.79445 0.228896 2.24379 1.04072 1.79114 0.95836 4.66676 1.66575
144 4.305 1.5597 23.114 0.795487 1.6463 1.17154 0.235342 1.06818 0.27188 0.968954 0.472297 0.782595 0.0645575 1.5875 0.237403 2.40497 1.05361 2.00163 0.969085 3.57973 1.68493
145 4.335 1.5402 23.8985 0.782088 1.69051 1.17924 0.241748 1.01704 0.279122 1.00017 0.483936 0.761084 0.066597 1.55373 0.245844 2.46686 1.06701 1.45168 0.976972 2.01719 1.69589
146 4.365 1.50299 24.6746 0.778803 1.73515 1.08982 0.247752 1.05599 0.286747 0.92725 0.494876 0.779814 0.0687158 1.60321 0.254675 2.24589 1.07938 1.83255 0.987066 1.74077 1.70548
147 4.395 1.47065 25.4446 0.77329 1.78008 1.04921 0.253611 0.941183 0.293636 0.918815 0.505866 0.761367 0.0708129 1.60467 0.263636 2.12294 1.09124 2.03383 0.998423 1.9626 1.71644
148 4.425 1.41509 26.1956 0.784359 1.82628 1.03626 0.259477 0.918749 0.300454 0.964057 0.517555 0.725281 0.072838 1.88132 0.274286 1.91205 1.10206 2.00633 1.00978 1.93563 1.7274
149 4.455 1.38399 26.9401 0.774686 1.87254 0.925644 0.264788 0.922723 0.307394 1.02326 0.530131 0.710452 0.0748487 1.59565 0.283442 1.52756 1.11082 1.81432 1.02019 3.10373 1.74521
150 4.485 1.3342 27.6675 0.769482 1.9191 1.02236 0.270734 0.897183 0.314233 0.960438 0.542094 0.668305 0.0767656 1.51861 0.292273 1.86121 1.12165 2.16966 1.03281 1.64906 1.75479
151 4.515 1.3092 28.3908 0.740252 1.96449 0.9538 0.276355 0.901138 0.321195 1.02421 0.555023 0.634675 0.0786106 1.38829 0.300455 1.57438 1.13093 2.51581 1.04763 3.71859 1.77671
152 4.545 1.29394 29.1152 0.752198 2.01124 0.845928 0.281407 0.909564 0.328315 1.00003 0.567815 0.721726 0.0807365 1.45691 0.309156 1.89895 1.14227 2.1656 1.06057 0.917752 1.78219
153 4.575 1.2616 29.8309 0.75713 2.05891 0.864648 0.286639 0.895864 0.335421 0.973055 0.580427 0.717083 0.0828769 1.54526 0.318506 1.95924 1.15412 2.18966 1.07382 1.35847 1.79041
154 4.605 1.24062 30.544 0.755763 2.10712 0.878103 0.292022 0.905724 0.3427 0.946717 0.592858 0.622037 0.0847579 1.45117 0.327403 1.76569 1.16495 2.10948 1.08675 1.1172 1.79726
155 4.635 1.22937 31.2598 0.770996 2.15695 0.795995 0.296966 0.871941 0.349798 0.879771 0.604562 0.670448 0.0868118 1.48465 0.336623 0.913006 1.17062 1.42219 1.09558 1.98475 1.80959
156 4.665 1.21884 31.9787 0.78269 2.20819 0.809857 0.302061 0.857247 0.356868 0.864756 0.616215 0.638602 0.0887936 1.51723 0.346169 1.80252 1.18196 1.40396 1.10442 0.870912 1.81507
157 4.695 1.23525 32.7167 0.759235 2.25853 0.706765 0.306565 0.886043 0.364269 0.889109 0.628351 0.671774 0.0909052 1.38573 0.355 1.77967 1.1933 1.78196 1.11577 0.859954 1.82055
158 4.725 1.23482 33.4639 0.768626 2.31015 0.695607 0.311055 0.920812 0.37206 0.928953 0.641193 0.674621 0.0930528 1.35811 0.363766 1.27767 1.20155 1.31959 1.12429 1.27328 1.82877
159 4.755 1.2405 34.2241 0.76309 2.36206 0.637257 0.315221 0.883981 0.379634 0.927543 0.65418 0.652704 0.0951571 1.4901 0.373506 1.73467 1.21289 1.834 1.13628 0.628576 1.83288
